Invoice ID,Branch,City,Customer type,Product line,Unit price,Quantity,Review Quantity,Check,Tax 5%, Total ,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
867-47-1948,C,Naypyitaw,Normal,Home and lifestyle,15.8,10,10,,7.9%, $158.00 ,1/9/2019,12:07:00 PM,Cash,158,4.761904762,7.9,7.8
384-59-6655,A,Yangon,Customer,Food and beverages,98.66,9,9,,44.4%, $887.94 ,2/19/2019,3:07:00 PM,Cash,887.94,4.761904762,44.397,8.4
256-58-3609,C,Naypyitaw,Customer,Fashion accessories,91.98,1,1,,4.6%, $91.98 ,3/18/2019,3:29:00 PM,Cash,91.98,4.761904762,4.599,9.8
324-92-3863,A,Yangon,Customer,Electronic accessories,20.89,2,2,,2.1%, $41.78 ,2/5/2019,6:45:00 PM,Cash,41.78,4.761904762,2.089,9.8
593-08-5916,A,Yangon,Normal,Fashion accessories,15.5,1,1,,0.8%, $15.50 ,3/19/2019,3:23:00 PM,Credit card,15.5,4.761904762,0.775,7.4
364-34-2972,C,Naypyitaw,Customer,Electronic accessories,96.82,3,3,,14.5%, $290.46 ,3/30/2019,8:37:00 PM,Cash,290.46,4.761904762,14.523,6.7
794-42-3736,B,Mandalay,Normal,Food and beverages,33.33,2,2,,3.3%, $66.66 ,1/26/2019,2:41:00 PM,Credit card,66.66,4.761904762,3.333,6.4
172-42-8274,B,Mandalay,Normal,Electronic accessories,38.27,2,2,,3.8%, $76.54 ,3/2/2019,6:18:00 PM,Credit card,76.54,4.761904762,3.827,5.8
558-60-5016,A,Yangon,Normal,Home and lifestyle,33.3,9,9,,15.0%, $299.70 ,3/4/2019,3:27:00 PM,Ewallet,299.7,4.761904762,14.985,7.2
195-06-0432,A,Yangon,Customer,Home and lifestyle,81.01,3,3,,12.2%, $243.03 ,1/13/2019,12:55:00 PM,Credit card,243.03,4.761904762,12.1515,9.3
605-03-2706,A,Yangon,Normal,Health and beauty,15.8,3,3,,2.4%, $47.40 ,3/25/2019,6:02:00 PM,Cash,47.4,4.761904762,2.37,9.5
214-30-2776,B,Mandalay,Customer,Electronic accessories,34.49,5,5,,8.6%, $172.45 ,3/11/2019,7:44:00 PM,Credit card,172.45,4.761904762,8.6225,9
746-04-1077,B,Mandalay,Customer,Food and beverages,84.63,10,10,,42.3%, $846.30 ,1/1/2019,11:36:00 AM,Credit card,846.3,4.761904762,42.315,9
448-34-8700,B,Mandalay,Customer,Home and lifestyle,36.91,7,7,,12.9%, $258.37 ,2/10/2019,1:51:00 PM,Ewallet,258.37,4.761904762,12.9185,6.7
452-04-8808,B,Mandalay,Normal,Electronic accessories,87.08,7,7,,30.5%, $609.56 ,1/26/2019,3:17:00 PM,Cash,609.56,4.761904762,30.478,5.5
531-56-4728,A,Yangon,Normal,Home and lifestyle,80.08,3,3,,12.0%, $240.24 ,2/11/2019,3:29:00 PM,Cash,240.24,4.761904762,12.012,5.4
744-82-9138,C,Naypyitaw,Normal,Fashion accessories,86.13,2,2,,8.6%, $172.26 ,2/7/2019,5:59:00 PM,Cash,172.26,4.761904762,8.613,8.2
883-69-1285,B,Mandalay,Customer,Fashion accessories,49.92,2,2,,5.0%, $99.84 ,3/6/2019,11:55:00 AM,Credit card,99.84,4.761904762,4.992,7
221-25-5073,A,Yangon,Normal,Food and beverages,74.66,4,4,,14.9%, $298.64 ,3/4/2019,10:39:00 AM,Cash,298.64,4.761904762,14.932,8.5
518-71-6847,B,Mandalay,Customer,Food and beverages,26.6,6,6,,8.0%, $159.60 ,2/26/2019,3:10:00 PM,Ewallet,159.6,4.761904762,7.98,4.9
156-20-0370,B,Mandalay,Normal,Electronic accessories,25.45,1,1,,1.3%, $25.45 ,3/10/2019,6:10:00 PM,Credit card,25.45,4.761904762,1.2725,5.1
151-33-7434,B,Mandalay,Normal,Food and beverages,67.77,1,1,,3.4%, $67.77 ,2/4/2019,8:43:00 PM,Credit card,67.77,4.761904762,3.3885,6.5
728-47-9078,C,Naypyitaw,Customer,Food and beverages,59.59,4,4,,11.9%, $238.36 ,1/19/2019,12:46:00 PM,Cash,238.36,4.761904762,11.918,9.8
809-46-1866,A,Yangon,Normal,Health and beauty,58.15,4,4,,11.6%, $232.60 ,1/23/2019,5:44:00 PM,Cash,232.6,4.761904762,11.63,8.4
139-32-4183,A,Yangon,Customer,Sports and travel,97.48,9,9,,43.9%, $877.32 ,3/14/2019,2:19:00 PM,Ewallet,877.32,4.761904762,43.866,7.4
148-41-7930,C,Naypyitaw,Normal,Health and beauty,99.96,7,7,,35.0%, $699.72 ,1/23/2019,10:33:00 AM,Cash,699.72,4.761904762,34.986,6.1
189-40-5216,C,Naypyitaw,Normal,Electronic accessories,96.37,7,7,,33.7%, $674.59 ,1/9/2019,11:40:00 AM,Cash,674.59,4.761904762,33.7295,6
374-38-5555,B,Mandalay,Normal,Fashion accessories,63.71,5,5,,15.9%, $318.55 ,2/7/2019,7:30:00 PM,Ewallet,318.55,4.761904762,15.9275,8.5
764-44-8999,B,Mandalay,Normal,Health and beauty,14.76,2,2,,1.5%, $29.52 ,2/18/2019,2:42:00 PM,Ewallet,29.52,4.761904762,1.476,4.3
552-44-5977,B,Mandalay,Customer,Health and beauty,62,8,8,,24.8%, $496.00 ,1/3/2019,7:08:00 PM,Credit card,496,4.761904762,24.8,6.2
267-62-7380,C,Naypyitaw,Customer,Electronic accessories,82.34,10,10,,41.2%, $823.40 ,3/29/2019,7:12:00 PM,Ewallet,823.4,4.761904762,41.17,4.3
430-53-4718,B,Mandalay,Customer,Health and beauty,75.37,8,8,,30.1%, $602.96 ,1/28/2019,3:46:00 PM,Credit card,602.96,4.761904762,30.148,8.4
886-18-2897,A,Yangon,Normal,Food and beverages,56.56,5,5,,14.1%, $282.80 ,3/22/2019,7:06:00 PM,Credit card,282.8,4.761904762,14.14,4.5
602-16-6955,B,Mandalay,Normal,Sports and travel,76.6,10,10,,38.3%, $766.00 ,1/24/2019,6:10:00 PM,Ewallet,766,4.761904762,38.3,6
745-74-0715,A,Yangon,Normal,Electronic accessories,58.03,2,2,,5.8%, $116.06 ,3/10/2019,8:46:00 PM,Ewallet,116.06,4.761904762,5.803,8.8
690-01-6631,B,Mandalay,Normal,Fashion accessories,17.49,10,10,,8.7%, $174.90 ,2/22/2019,6:35:00 PM,Ewallet,174.9,4.761904762,8.745,6.6
652-49-6720,C,Naypyitaw,Customer,Electronic accessories,60.95,1,1,,3.0%, $60.95 ,2/18/2019,11:40:00 AM,Ewallet,60.95,4.761904762,3.0475,5.9
233-67-5758,C,Naypyitaw,Normal,Health and beauty,40.35,1,1,,2.0%, $40.35 ,1/29/2019,1:46:00 PM,Ewallet,40.35,4.761904762,2.0175,6.2
303-96-2227,B,Mandalay,Normal,Home and lifestyle,97.38,10,10,,48.7%, $973.80 ,3/2/2019,5:16:00 PM,Ewallet,973.8,4.761904762,48.69,4.4
727-02-1313,A,Yangon,Customer,Food and beverages,31.84,1,1,,1.6%, $31.84 ,2/9/2019,1:22:00 PM,Cash,31.84,4.761904762,1.592,7.7
347-56-2442,A,Yangon,Normal,Home and lifestyle,65.82,1,1,,3.3%, $65.82 ,2/22/2019,3:33:00 PM,Cash,65.82,4.761904762,3.291,4.1
849-09-3807,A,Yangon,Customer,Fashion accessories,88.34,7,7,,30.9%, $618.38 ,2/18/2019,1:28:00 PM,Cash,618.38,4.761904762,30.919,6.6
,,,,,55665.43,,,,, $-   ,,,,,,,
,,,,,,,R1C1,,,,,,,,,,
